ts_code,total_assets,total_liab,goodwill
300948.SZ,1007313007.6,239592440.4,
300948.SZ,1007313007.6,239592440.4,
300948.SZ,998083345.63,248478702.18,
300948.SZ,925445705.06,189955365.42,
300948.SZ,925445705.06,189955365.42,
300948.SZ,701656679.29,234571606.3,
300948.SZ,701656679.29,234571606.3,
300948.SZ,684040680.9,228245764.64,
300948.SZ,712064334.51,267234972.81,
300948.SZ,712064334.51,267234972.81,
300948.SZ,673516686.69,271142202.58,
300948.SZ,673516686.69,271142202.58,
300948.SZ,545021882.03,205350961.39,
300948.SZ,374340295.3,165326076.25,
