ts_code,total_assets,total_liab,goodwill
688683.SH,936306464.81,117260172.0,
688683.SH,936306464.81,117260172.0,
688683.SH,916504707.72,119703256.11,
688683.SH,606868648.38,95348967.6,
688683.SH,606868648.38,95348967.6,
688683.SH,596387579.88,100385503.52,
688683.SH,596387579.88,100385503.52,
688683.SH,529534121.08,70439731.4,
688683.SH,529534121.08,70439731.4,
688683.SH,502019391.55,69328243.0,
688683.SH,502019391.55,69328243.0,
688683.SH,382297646.28,94632110.22,
688683.SH,295087396.29,88226770.19,
