ts_code,total_assets,total_liab,goodwill
688070.SH,806884774.44,105312999.14,
688070.SH,806884774.44,105312999.14,
688070.SH,775499887.4,78822706.97,
688070.SH,813777954.91,88304865.05,
688070.SH,426240857.42,134897920.18,
688070.SH,426240857.42,134897920.18,
688070.SH,366712943.8,95201747.2,
688070.SH,361510634.15,92856564.9,
688070.SH,361510634.15,92856564.9,
688070.SH,372892457.98,103785454.56,
688070.SH,372892457.98,103785454.56,
688070.SH,171920951.22,48913586.61,
688070.SH,131109531.69,33169335.68,
