ts_code,total_assets,total_liab,goodwill
301136.SZ,1354528393.24,518057979.59,15877089.12
301136.SZ,1354528393.24,518057979.59,15877089.12
301136.SZ,1261001730.18,453680183.35,15877089.12
301136.SZ,1357556475.29,546223450.87,15877089.12
301136.SZ,1357556475.29,546223450.87,15877089.12
301136.SZ,1256490400.0,509402600.0,15877100.0
301136.SZ,1256490400.0,509402600.0,15877100.0
301136.SZ,1304431598.4,523869063.33,15877089.12
301136.SZ,1304431598.4,523869063.33,15877089.12
301136.SZ,1403060382.51,585353672.64,14659858.98
301136.SZ,1030041300.0,614508000.0,8896100.0
