ts_code,total_assets,total_liab,goodwill
688260.SH,851443737.31,377228549.1,
688260.SH,851443737.31,377228549.1,
688260.SH,868951356.39,384268674.98,
688260.SH,932163437.08,438448575.79,
688260.SH,932163437.08,438448575.79,
688260.SH,613476970.38,375638520.0,
688260.SH,613476970.38,375638520.0,
688260.SH,572345805.8,353779498.25,
688260.SH,572345805.8,353779498.25,
688260.SH,530389863.78,345416010.67,
688260.SH,530389863.78,345416010.67,
688260.SH,361697968.35,281743827.77,
688260.SH,150379280.48,128777092.29,
