ts_code,total_assets,total_liab,goodwill
300959.SZ,1151492339.93,35269634.5,
300959.SZ,1151492339.93,35269634.5,
300959.SZ,1127644570.27,38315599.58,
300959.SZ,1183326672.76,88519765.84,
300959.SZ,1183326672.76,88519765.84,
300959.SZ,431810979.39,107534461.36,
300959.SZ,431810979.39,107534461.36,
300959.SZ,384555249.58,108964233.76,
300959.SZ,384555249.58,108964233.76,
300959.SZ,307524811.32,66567158.45,
300959.SZ,307524811.32,66567158.45,
300959.SZ,207110094.98,26773243.9,
300959.SZ,162608515.0,37453569.52,
