ts_code,total_assets,total_liab,goodwill
300977.SZ,1532506734.07,175853319.29,
300977.SZ,1532506734.07,175853319.29,
300977.SZ,1414600725.21,106761666.85,
300977.SZ,443930385.71,70074320.41,
300977.SZ,443930385.71,70074320.41,
300977.SZ,495327893.75,119065648.29,
300977.SZ,495327893.75,119065648.29,
300977.SZ,370967994.59,75515519.69,
300977.SZ,370967994.59,75515519.69,
300977.SZ,380377861.84,114543263.87,
300977.SZ,380377861.84,114543263.87,
300977.SZ,244886827.2,97915040.37,
300977.SZ,128889261.34,54638390.62,
