ts_code,total_assets,total_liab,goodwill
688329.SH,1040988204.51,295414505.42,6880547.14
688329.SH,1040988204.51,295414505.42,6880547.14
688329.SH,1027249607.65,301583976.65,6880547.14
688329.SH,1071133160.03,333476238.17,6880547.14
688329.SH,1071133160.03,333476238.17,6880547.14
688329.SH,795961547.06,336474276.51,6880547.14
688329.SH,795961547.06,336474276.51,6880547.14
688329.SH,649454434.73,250319486.49,6880547.14
688329.SH,649454434.73,250319486.49,6880547.14
688329.SH,598210457.91,180537481.25,6880547.14
688329.SH,598210457.91,180537481.25,6880547.14
688329.SH,531318205.14,167080027.95,6880547.14
688329.SH,432859607.65,109123076.77,
