ts_code,total_assets,total_liab,goodwill
301017.SZ,4339402536.19,2444582538.49,312751681.07
301017.SZ,4339402536.19,2444582538.49,312751681.07
301017.SZ,4192611970.66,2276978720.73,312751681.07
301017.SZ,3607488135.78,2040527641.37,312751681.07
301017.SZ,3607488135.78,2040527641.37,312751681.07
301017.SZ,3075411628.55,1545243705.35,312751681.07
301017.SZ,3075411628.55,1545243705.35,312751681.07
301017.SZ,2441695030.41,1115643315.63,306088417.68
301017.SZ,2441695030.41,1115643315.63,306088417.68
301017.SZ,2409774887.47,1179078834.46,196888417.68
