ts_code,total_assets,total_liab,goodwill
601279.SH,6852096048.0,2840861726.0,33144415.0
601279.SH,6852096048.0,2840861726.0,33144415.0
601279.SH,6838090857.0,2859011562.0,33144415.0
601279.SH,6989531859.0,3304310852.0,33144415.0
601279.SH,6989531859.0,3304310852.0,33144415.0
601279.SH,7022803647.0,3359043319.0,33144415.0
601279.SH,7022803647.0,3359043319.0,33144415.0
601279.SH,6501171761.0,2990427698.0,33144415.0
601279.SH,6501171761.0,2990427698.0,33144415.0
601279.SH,6419344861.0,2961179517.0,33144415.0
601279.SH,6419344861.0,2961179517.0,33144415.0
601279.SH,6436330765.0,3157723049.0,35680815.0
601279.SH,5092441815.0,2491703165.0,35680815.0
