ts_code,total_assets,total_liab,goodwill
301035.SZ,9550670762.32,4873997383.19,26949350.1
301035.SZ,9550670762.32,4873997383.19,26949350.1
301035.SZ,7295074671.69,4068466978.64,26949350.1
301035.SZ,6642361790.59,3606017989.4,26949350.1
301035.SZ,6642361790.59,3606017989.4,26949350.1
301035.SZ,7293867946.37,4366358000.86,26949350.1
301035.SZ,7293867946.37,4366358000.86,26949350.1
301035.SZ,6555547145.5,3781576388.41,26949350.1
301035.SZ,6555547145.5,3781576388.41,26949350.1
301035.SZ,5279992205.95,2726940761.04,26949350.1
301035.SZ,5279992205.95,2726940761.04,26949350.1
301035.SZ,4871500373.62,2637427997.05,26949350.1
301035.SZ,4739682687.39,2775414863.46,26949350.1
