ts_code,total_assets,total_liab,goodwill
301301.SZ,9565283763.35,4455706177.64,1365974.0
301301.SZ,9457449709.29,4443010653.86,1365974.0
301301.SZ,9461536586.6,4684250057.62,1365974.0
301301.SZ,9461536586.6,4684250057.62,1365974.0
301301.SZ,9733490537.84,4895653891.84,1365974.0
301301.SZ,9920405100.33,5254465649.48,1365974.0
301301.SZ,9920405100.33,5254465649.48,1365974.0
301301.SZ,9894622150.15,5463686708.01,1365974.0
301301.SZ,9894622150.15,5463686708.01,1365974.0
301301.SZ,9513347839.43,5146912055.62,1365974.0
