ts_code,total_assets,total_liab,goodwill
603070.SH,3000782029.87,1127804091.03,
603070.SH,2867436230.13,1053675320.24,
603070.SH,2705511968.92,881410457.72,
603070.SH,2244783079.5,942954955.0,
603070.SH,2244783079.5,942954955.0,
603070.SH,2250836423.8,949025247.55,
603070.SH,2244783079.5,942954955.0,
603070.SH,2154465017.08,983050903.98,
603070.SH,1941974498.39,830071995.22,
603070.SH,1941974498.39,830071995.22,
603070.SH,1756951780.19,725923275.04,
603070.SH,1756951780.19,725923275.04,
603070.SH,1542505268.62,888424861.93,
