ts_code,total_assets,total_liab,goodwill
605286.SH,1994329423.81,555143575.82,
605286.SH,1994329423.81,555143575.82,
605286.SH,1781137242.03,395459178.25,
605286.SH,1711052178.46,346425341.68,
605286.SH,1711052178.46,346425341.68,
605286.SH,1141278818.17,388138150.24,
605286.SH,1141278818.17,388138150.24,
605286.SH,1115174920.57,453842420.15,
605286.SH,1115174920.57,453842420.15,
605286.SH,1016292665.5,410481397.25,
605286.SH,1016292665.5,410481397.25,
605286.SH,905409523.92,414011332.14,
605286.SH,939661533.96,609902051.15,
