ts_code,total_assets,total_liab,goodwill
688083.SH,2920065190.55,198920300.52,
688083.SH,2920065190.55,198920300.52,
688083.SH,2853618877.38,183635986.63,
688083.SH,2852198313.34,181452034.74,
688083.SH,2852198313.34,181452034.74,
688083.SH,680067658.14,189204713.61,
688083.SH,680067658.14,189204713.61,
688083.SH,555798347.37,105429058.78,
688083.SH,494587007.85,96418934.23,
688083.SH,494587007.85,96418934.23,
688083.SH,535380412.43,125293783.15,
688083.SH,535380412.43,125293783.15,
688083.SH,238603329.22,80753504.61,
688083.SH,135457886.69,62687642.86,
