ts_code,total_assets,total_liab,goodwill
688468.SH,1400482989.61,156764434.06,153756067.28
688468.SH,1400482989.61,156764434.06,153756067.28
688468.SH,1354821747.47,148890704.54,153756067.28
688468.SH,1080465148.4,154967598.9,153756067.28
688468.SH,1080465148.4,154967598.9,153756067.28
688468.SH,1006822552.6,119463997.34,153756067.28
688468.SH,1006822552.6,119463997.34,153756067.28
688468.SH,928688639.86,127563548.7,153756067.28
688468.SH,928688639.86,127563548.7,153756067.28
688468.SH,993392183.29,126417379.43,153756067.28
688468.SH,993392183.29,126417379.43,153756067.28
688468.SH,856247737.08,80866168.39,153756067.28
688468.SH,713238160.86,66153768.32,153756067.28
