ts_code,total_assets,total_liab,goodwill
003036.SZ,1975832265.47,846881325.96,1052100.04
003036.SZ,1975832265.47,846881325.96,1052100.04
003036.SZ,1991541589.2,879283094.14,1052100.04
003036.SZ,1842559977.11,731966903.98,1052100.04
003036.SZ,1842559977.11,731966903.98,1052100.04
003036.SZ,1485029172.07,643858388.06,1052100.04
003036.SZ,1485029172.07,643858388.06,1052100.04
003036.SZ,1351931498.76,531487921.34,1052100.04
003036.SZ,1243964392.05,453305196.8,1052100.04
003036.SZ,1243964392.05,453305196.8,1052100.04
003036.SZ,1194531393.35,426035176.42,1052100.04
003036.SZ,1194531393.35,426035176.42,1052100.04
003036.SZ,1120831575.81,506450983.56,
003036.SZ,1069212324.9,522373662.85,
