ts_code,total_assets,total_liab,goodwill
688628.SH,1144949720.51,203872091.22,
688628.SH,1144949720.51,203872091.22,
688628.SH,1159602784.5,243170726.1,
688628.SH,1198408684.48,260791097.05,
688628.SH,1198408684.48,260791097.05,
688628.SH,674109915.1,260861966.84,
688628.SH,674109915.1,260861966.84,
688628.SH,545397008.65,137746221.57,
688628.SH,563592334.27,183318680.1,
688628.SH,563592334.27,183318680.1,
688628.SH,435174664.93,168187818.1,
688628.SH,435174664.93,168187818.1,
688628.SH,369658739.6,202919961.39,
688628.SH,313997457.16,204383290.49,
