ts_code,total_assets,total_liab,goodwill
300932.SZ,2419727990.71,734637398.63,
300932.SZ,2419727990.71,734637398.63,
300932.SZ,2341264054.41,684061278.28,
300932.SZ,2057281581.77,458503917.65,
300932.SZ,2057281581.77,458503917.65,
300932.SZ,1374986952.0,507180571.68,
300932.SZ,1374986952.0,507180571.68,
300932.SZ,1356942262.87,527364621.8,
300932.SZ,1334270558.05,554805930.02,
300932.SZ,1334270558.05,554805930.02,
300932.SZ,1209832741.23,491156777.78,
300932.SZ,1209832741.23,491156777.78,
300932.SZ,1049855559.86,428837403.44,
300932.SZ,1011153401.26,533141671.5,
