ts_code,total_assets,total_liab,goodwill
688125.SH,2090175867.37,204288691.67,
688125.SH,1977028238.15,174316840.23,
688125.SH,868093804.01,145074024.94,
688125.SH,868093804.01,145074024.94,
688125.SH,853093219.74,158580820.13,
688125.SH,853093219.74,158580820.13,
688125.SH,872680215.95,212563188.54,
688125.SH,753683727.44,171093782.43,
688125.SH,670143439.29,139963167.1,
688125.SH,670143439.29,139963167.1,
688125.SH,599799998.48,133855338.84,
688125.SH,599799998.48,133855338.84,
688125.SH,580727860.78,157450145.88,
