ts_code,total_assets,total_liab,goodwill
001212.SZ,1523281443.41,178603533.36,
001212.SZ,1523281443.41,178603533.36,
001212.SZ,862658649.99,188627510.43,
001212.SZ,774154933.39,134192151.36,
001212.SZ,774154933.39,134192151.36,
001212.SZ,750465955.58,139046546.3,
001212.SZ,750465955.58,139046546.3,
001212.SZ,637713935.05,110880571.09,
001212.SZ,637713935.05,110880571.09,
001212.SZ,637642894.63,113246509.23,
001212.SZ,637642894.63,113246509.23,
001212.SZ,565468882.81,126668319.74,
001212.SZ,475364565.37,111958860.1,
