ts_code,total_assets,total_liab,goodwill
301039.SZ,23093739986.88,10784388077.32,421813245.54
301039.SZ,23093739986.88,10784388077.32,421813245.54
301039.SZ,22463484844.56,11336039671.54,430672506.7
301039.SZ,21312623371.11,10651847367.0,427898357.93
301039.SZ,21312623371.11,10651847367.0,427898357.93
301039.SZ,19825159603.64,9376460825.65,422275941.0
301039.SZ,19825159603.64,9376460825.65,422275941.0
301039.SZ,18681084195.87,8460409914.03,436369809.37
301039.SZ,18681084195.87,8460409914.03,436369809.37
301039.SZ,16560642025.32,8612933024.78,417617161.04
301039.SZ,16560642025.32,8612933024.78,417617161.04
