ts_code,total_assets,total_liab,goodwill
688609.SH,2918923595.43,1691385795.78,
688609.SH,2918923595.43,1691385795.78,
688609.SH,2882790848.66,1655561691.85,
688609.SH,2682971756.74,1487518893.46,
688609.SH,2682971756.74,1487518893.46,
688609.SH,2326090864.28,1474339741.78,
688609.SH,2326090864.28,1474339741.78,
688609.SH,2105964993.44,1378448218.48,
688609.SH,2105964993.44,1378448218.48,
688609.SH,2352342718.79,1635593807.69,
688609.SH,2352342718.79,1635593807.69,
688609.SH,2656949113.21,2064428867.53,
688609.SH,2325595209.37,1781185196.66,
