ts_code,total_assets,total_liab,goodwill
301115.SZ,3143406189.05,496403826.38,14863652.84
301115.SZ,1308449231.79,469109440.66,14863652.84
301115.SZ,1319012407.23,553065566.98,13401492.8
301115.SZ,1319012407.23,553065566.98,13401492.8
301115.SZ,1143780014.78,472604370.73,13401492.8
301115.SZ,1128808974.59,463698547.74,13401492.8
301115.SZ,1128808974.59,463698547.74,13401492.8
301115.SZ,932144089.54,431464149.85,13401492.8
301115.SZ,932144089.54,431464149.85,13401492.8
301115.SZ,843304820.99,444372502.09,14618038.31
