ts_code,total_assets,total_liab,goodwill
301248.SZ,2198427164.61,622623728.36,13843690.76
301248.SZ,2240615224.38,687737810.0,13743690.76
301248.SZ,1459023227.09,825685839.39,13743690.76
301248.SZ,1531425573.73,903700344.93,13743690.76
301248.SZ,1526146182.51,902543830.05,13743690.76
301248.SZ,1332283170.59,785141912.1,13743690.76
301248.SZ,1310127066.04,791686688.09,13743690.76
301248.SZ,1310127066.04,791686688.09,13743690.76
301248.SZ,733035138.49,297353478.79,13743690.76
301248.SZ,733035138.49,297353478.79,13743690.76
301248.SZ,399328006.88,171072055.32,13743690.76
