ts_code,total_assets,total_liab,goodwill
300975.SZ,2994277166.53,1513764097.95,
300975.SZ,2994277166.53,1513764097.95,
300975.SZ,2702645844.48,1259106123.44,
300975.SZ,2165331342.19,1006059309.45,
300975.SZ,2165331342.19,1006059309.45,
300975.SZ,1788062811.4,684594434.9,
300975.SZ,1788062811.4,684594434.9,
300975.SZ,1631193019.42,562085317.93,
300975.SZ,1511222940.71,470975211.44,
300975.SZ,1511222940.71,470975211.44,
300975.SZ,1228530400.57,273820411.07,
300975.SZ,1228530400.57,273820411.07,
300975.SZ,1309770756.7,438888496.16,
300975.SZ,904248518.35,399421367.3,
