ts_code,total_assets,total_liab,goodwill
003040.SZ,2007909487.1,665450389.52,
003040.SZ,2007909487.1,665450389.52,
003040.SZ,2055965946.65,715978097.24,
003040.SZ,2005873852.51,636330116.45,
003040.SZ,2005873852.51,636330116.45,
003040.SZ,1615111825.12,566735716.13,
003040.SZ,1615111825.12,566735716.13,
003040.SZ,1397277684.97,417963268.32,
003040.SZ,1397277684.97,417963268.32,
003040.SZ,1499012811.24,510669377.14,
003040.SZ,1499012811.24,510669377.14,
003040.SZ,1445684308.18,529212755.42,
003040.SZ,1417940363.63,615165278.66,
