ts_code,total_assets,total_liab,goodwill
688689.SH,1332158807.26,296106397.27,637563.66
688689.SH,1332158807.26,296106397.27,637563.66
688689.SH,1263268723.61,274841748.35,637563.66
688689.SH,1225270561.49,245145780.19,637563.66
688689.SH,809105481.52,232897722.32,637563.66
688689.SH,809105481.52,232897722.32,637563.66
688689.SH,769143087.04,213048929.03,637563.66
688689.SH,727719649.12,190702403.29,637563.66
688689.SH,727719649.12,190702403.29,637563.66
688689.SH,699439280.72,193483043.06,637563.66
688689.SH,699439280.72,193483043.06,637563.66
688689.SH,655551177.39,182357038.69,
688689.SH,669119767.89,252518329.17,
