ts_code,total_assets,total_liab,goodwill
688150.SH,1898905129.3,229179972.34,
688150.SH,1901009320.91,268475530.77,
688150.SH,1904616617.63,257742800.04,
688150.SH,1030381770.29,220233696.14,
688150.SH,1030381770.29,220233696.14,
688150.SH,1028650887.29,219792774.63,
688150.SH,1028650887.29,219792774.63,
688150.SH,901179488.9,147595285.04,
688150.SH,809631358.66,112945966.75,
688150.SH,809631358.66,112945966.75,
688150.SH,646119984.94,205592375.99,
688150.SH,646119984.94,205592375.99,
688150.SH,523717186.63,160130863.02,
