ts_code,total_assets,total_liab,goodwill
688322.SH,3473120154.26,174545913.1,3216937.7
688322.SH,2398186553.26,191042641.67,3216937.7
688322.SH,2421612848.39,163561266.35,3216937.7
688322.SH,2554282149.46,248676265.67,3216937.7
688322.SH,2554282149.46,248676265.67,3216937.7
688322.SH,2554282149.46,248676265.67,3216937.7
688322.SH,2638326141.89,198438144.99,3216937.7
688322.SH,2638326141.89,198438144.99,3216937.7
688322.SH,1283280539.4,198525428.26,3216937.7
688322.SH,1283280539.4,198525428.26,3216937.7
