ts_code,total_assets,total_liab,goodwill
301178.SZ,518585497.67,251247072.26,2682094.38
301178.SZ,518585497.67,251247072.26,2682094.38
301178.SZ,436163682.49,177525626.08,2682094.38
301178.SZ,446182779.1,193498022.51,2682094.38
301178.SZ,446182779.1,193498022.51,2682094.38
301178.SZ,309574065.49,107996582.45,2682094.38
301178.SZ,309574065.49,107996582.45,2682094.38
301178.SZ,322105095.08,110011009.87,2682094.38
301178.SZ,322105095.08,110011009.87,2682094.38
301178.SZ,292689359.42,100065912.01,2682094.38
301178.SZ,268021340.47,94865993.83,2682094.38
