ts_code,total_assets,total_liab,goodwill
001225.SZ,1551204193.15,130304490.8,
001225.SZ,1508266236.04,115201494.84,
001225.SZ,1508266236.04,115201494.84,
001225.SZ,1583610989.96,137885674.54,
001225.SZ,901816011.23,175976246.36,
001225.SZ,903200971.81,177209920.13,
001225.SZ,903200971.81,177209920.13,
001225.SZ,809452560.17,151227016.31,
001225.SZ,803212590.19,251379620.01,
001225.SZ,803212590.19,251379620.01,
001225.SZ,600125118.68,220676270.69,
001225.SZ,600125118.68,220676270.69,
001225.SZ,538331984.91,196323254.73,
001225.SZ,538331984.91,196323254.73,
