ts_code,total_assets,total_liab,goodwill
688359.SH,620597125.13,73691213.83,17097.3
688359.SH,620597125.13,73691213.83,17097.3
688359.SH,612181377.82,77676063.84,17097.3
688359.SH,376599929.21,60558002.86,17097.3
688359.SH,376599929.21,60558002.86,17097.3
688359.SH,365075609.96,63877394.39,17097.3
688359.SH,365075609.96,63877394.39,17097.3
688359.SH,325803425.22,46466836.79,17097.3
688359.SH,286999927.97,41250261.48,17097.3
688359.SH,286999927.97,41250261.48,17097.3
688359.SH,223294429.55,35454449.8,17097.3
